,word,person,number,filename,picth
960,9,yweweler,41,9_yweweler_41.wav,109.58904109589041
961,2,nicolas,38,2_nicolas_38.wav,148.14814814814815
962,9,theo,36,9_theo_36.wav,126.98412698412699
963,0,yweweler,22,0_yweweler_22.wav,119.40298507462687
964,6,jackson,32,6_jackson_32.wav,444.44444444444446
965,6,jackson,26,6_jackson_26.wav,444.44444444444446
966,9,theo,22,9_theo_22.wav,200.0
967,0,yweweler,36,0_yweweler_36.wav,186.04651162790697
968,9,nicolas,3,9_nicolas_3.wav,115.94202898550725
969,9,jackson,24,9_jackson_24.wav,103.8961038961039
970,1,jackson,31,1_jackson_31.wav,111.11111111111111
971,0,theo,35,0_theo_35.wav,121.21212121212122
972,1,jackson,25,1_jackson_25.wav,115.94202898550725
973,0,theo,21,0_theo_21.wav,186.04651162790697
974,9,jackson,30,9_jackson_30.wav,109.58904109589041
975,9,jackson,18,9_jackson_18.wav,105.26315789473684
976,1,jackson,19,1_jackson_19.wav,111.11111111111111
977,5,jackson,44,5_jackson_44.wav,108.10810810810811
978,5,nicolas,13,5_nicolas_13.wav,153.84615384615384
979,7,theo,39,7_theo_39.wav,163.26530612244898
980,0,theo,5,0_theo_5.wav,140.35087719298247
981,7,theo,11,7_theo_11.wav,186.04651162790697
982,0,theo,8,0_theo_8.wav,140.35087719298247
983,3,yweweler,42,3_yweweler_42.wav,380.95238095238096
984,7,theo,34,7_theo_34.wav,121.21212121212122
985,7,theo,20,7_theo_20.wav,119.40298507462687
986,4,yweweler,46,4_yweweler_46.wav,150.9433962264151
987,9,jackson,15,9_jackson_15.wav,101.26582278481013
988,9,nicolas,42,9_nicolas_42.wav,114.28571428571429
989,5,yweweler,0,5_yweweler_0.wav,160.0
990,0,theo,10,0_theo_10.wav,137.93103448275863
991,1,nicolas,43,1_nicolas_43.wav,112.67605633802818
992,1,jackson,14,1_jackson_14.wav,115.94202898550725
993,5,jackson,49,5_jackson_49.wav,108.10810810810811
994,5,nicolas,36,5_nicolas_36.wav,333.3333333333333
995,9,jackson,29,9_jackson_29.wav,105.26315789473684
996,0,theo,38,0_theo_38.wav,153.84615384615384
997,1,jackson,28,1_jackson_28.wav,111.11111111111111
998,5,nicolas,22,5_nicolas_22.wav,126.98412698412699
999,2,nicolas,35,2_nicolas_35.wav,156.86274509803923
1000,4,theo,47,4_theo_47.wav,109.58904109589041
1001,7,yweweler,17,7_yweweler_17.wav,125.0
1002,2,nicolas,21,2_nicolas_21.wav,135.59322033898306
1003,2,yweweler,3,2_yweweler_3.wav,333.3333333333333
1004,9,jackson,9,9_jackson_9.wav,108.10810810810811
1005,0,yweweler,13,0_yweweler_13.wav,125.0
1006,9,theo,13,9_theo_13.wav,133.33333333333334
1007,6,jackson,17,6_jackson_17.wav,444.44444444444446
1008,6,nicolas,40,6_nicolas_40.wav,296.2962962962963
1009,8,nicolas,0,8_nicolas_0.wav,111.11111111111111
1010,3,theo,6,3_theo_6.wav,190.47619047619048
1011,8,jackson,7,8_jackson_7.wav,109.58904109589041
1012,2,yweweler,27,2_yweweler_27.wav,170.2127659574468
1013,2,yweweler,33,2_yweweler_33.wav,163.26530612244898
1014,5,yweweler,23,5_yweweler_23.wav,150.9433962264151
1015,5,yweweler,37,5_yweweler_37.wav,119.40298507462687
1016,8,jackson,39,8_jackson_39.wav,115.94202898550725
1017,4,nicolas,26,4_nicolas_26.wav,444.44444444444446
1018,4,nicolas,32,4_nicolas_32.wav,444.44444444444446
1019,0,jackson,38,0_jackson_38.wav,103.8961038961039
1020,0,jackson,10,0_jackson_10.wav,70.17543859649123
1021,0,nicolas,47,0_nicolas_47.wav,119.40298507462687
1022,1,theo,42,1_theo_42.wav,119.40298507462687
1023,8,nicolas,46,8_nicolas_46.wav,114.28571428571429
1024,8,jackson,11,8_jackson_11.wav,114.28571428571429
1025,4,yweweler,4,4_yweweler_4.wav,117.6470588235294
1026,7,nicolas,44,7_nicolas_44.wav,126.98412698412699
1027,7,jackson,13,7_jackson_13.wav,114.28571428571429
1028,3,nicolas,19,3_nicolas_19.wav,126.98412698412699
1029,8,theo,41,8_theo_41.wav,135.59322033898306
1030,5,theo,29,5_theo_29.wav,235.2941176470588
1031,8,yweweler,29,8_yweweler_29.wav,117.6470588235294
1032,3,yweweler,7,3_yweweler_7.wav,347.82608695652175
1033,6,theo,3,6_theo_3.wav,125.0
1034,3,nicolas,25,3_nicolas_25.wav,133.33333333333334
1035,3,nicolas,31,3_nicolas_31.wav,137.93103448275863
1036,5,theo,15,5_theo_15.wav,137.93103448275863
1037,8,yweweler,15,8_yweweler_15.wav,380.95238095238096
1038,2,theo,31,2_theo_31.wav,200.0
1039,2,theo,25,2_theo_25.wav,145.45454545454547
1040,2,theo,19,2_theo_19.wav,119.40298507462687
1041,2,theo,18,2_theo_18.wav,153.84615384615384
1042,2,theo,24,2_theo_24.wav,145.45454545454547
1043,2,theo,30,2_theo_30.wav,140.35087719298247
1044,5,theo,14,5_theo_14.wav,129.03225806451613
1045,3,nicolas,30,3_nicolas_30.wav,145.45454545454547
1046,8,yweweler,14,8_yweweler_14.wav,121.21212121212122
1047,3,nicolas,24,3_nicolas_24.wav,137.93103448275863
1048,5,theo,28,5_theo_28.wav,119.40298507462687
1049,6,theo,2,6_theo_2.wav,125.0
1050,3,yweweler,6,3_yweweler_6.wav,363.6363636363636
1051,8,yweweler,28,8_yweweler_28.wav,156.86274509803923
1052,7,jackson,12,7_jackson_12.wav,96.3855421686747
1053,7,nicolas,45,7_nicolas_45.wav,125.0
1054,8,theo,40,8_theo_40.wav,133.33333333333334
1055,3,nicolas,18,3_nicolas_18.wav,133.33333333333334
1056,8,jackson,10,8_jackson_10.wav,114.28571428571429
1057,8,nicolas,47,8_nicolas_47.wav,112.67605633802818
1058,4,yweweler,5,4_yweweler_5.wav,142.85714285714286
1059,0,nicolas,46,0_nicolas_46.wav,119.40298507462687
1060,0,jackson,11,0_jackson_11.wav,363.6363636363636
1061,1,theo,43,1_theo_43.wav,137.93103448275863
1062,4,nicolas,33,4_nicolas_33.wav,444.44444444444446
1063,0,jackson,39,0_jackson_39.wav,103.8961038961039
1064,4,nicolas,27,4_nicolas_27.wav,444.44444444444446
1065,8,jackson,38,8_jackson_38.wav,58.8235294117647
1066,5,yweweler,36,5_yweweler_36.wav,121.21212121212122
1067,5,yweweler,22,5_yweweler_22.wav,109.58904109589041
1068,2,yweweler,32,2_yweweler_32.wav,347.82608695652175
1069,2,yweweler,26,2_yweweler_26.wav,347.82608695652175
1070,8,jackson,6,8_jackson_6.wav,115.94202898550725
1071,3,theo,7,3_theo_7.wav,177.77777777777777
1072,8,nicolas,1,8_nicolas_1.wav,111.11111111111111
1073,6,nicolas,41,6_nicolas_41.wav,307.6923076923077
1074,6,jackson,16,6_jackson_16.wav,444.44444444444446
1075,9,theo,12,9_theo_12.wav,140.35087719298247
1076,0,yweweler,12,0_yweweler_12.wav,115.94202898550725
1077,9,jackson,8,9_jackson_8.wav,103.8961038961039
1078,2,yweweler,2,2_yweweler_2.wav,363.6363636363636
1079,2,nicolas,20,2_nicolas_20.wav,150.9433962264151
1080,2,nicolas,34,2_nicolas_34.wav,153.84615384615384
1081,7,yweweler,16,7_yweweler_16.wav,140.35087719298247
1082,4,theo,46,4_theo_46.wav,117.6470588235294
1083,1,jackson,29,1_jackson_29.wav,111.11111111111111
1084,5,nicolas,23,5_nicolas_23.wav,133.33333333333334
1085,9,jackson,28,9_jackson_28.wav,101.26582278481013
1086,5,nicolas,37,5_nicolas_37.wav,108.10810810810811
1087,0,theo,39,0_theo_39.wav,200.0
1088,1,jackson,15,1_jackson_15.wav,108.10810810810811
1089,1,nicolas,42,1_nicolas_42.wav,111.11111111111111
1090,0,theo,11,0_theo_11.wav,145.45454545454547
1091,5,jackson,48,5_jackson_48.wav,105.26315789473684
1092,9,nicolas,43,9_nicolas_43.wav,112.67605633802818
1093,9,jackson,14,9_jackson_14.wav,102.56410256410257
1094,5,yweweler,1,5_yweweler_1.wav,156.86274509803923
1095,7,theo,21,7_theo_21.wav,186.04651162790697
1096,4,yweweler,47,4_yweweler_47.wav,156.86274509803923
1097,7,theo,35,7_theo_35.wav,137.93103448275863
1098,3,yweweler,43,3_yweweler_43.wav,121.21212121212122
1099,0,theo,9,0_theo_9.wav,140.35087719298247
1100,3,yweweler,41,3_yweweler_41.wav,160.0
1101,4,yweweler,45,4_yweweler_45.wav,123.07692307692308
1102,7,theo,23,7_theo_23.wav,160.0
1103,7,theo,37,7_theo_37.wav,170.2127659574468
1104,1,nicolas,40,1_nicolas_40.wav,129.03225806451613
1105,1,jackson,17,1_jackson_17.wav,111.11111111111111
1106,0,theo,13,0_theo_13.wav,177.77777777777777
1107,5,yweweler,3,5_yweweler_3.wav,333.3333333333333
1108,9,jackson,16,9_jackson_16.wav,102.56410256410257
1109,9,nicolas,41,9_nicolas_41.wav,117.6470588235294
1110,5,nicolas,21,5_nicolas_21.wav,135.59322033898306
1111,5,nicolas,35,5_nicolas_35.wav,140.35087719298247
1112,2,nicolas,22,2_nicolas_22.wav,133.33333333333334
1113,6,jackson,28,6_jackson_28.wav,444.44444444444446
1114,0,yweweler,38,0_yweweler_38.wav,173.91304347826087
1115,9,theo,38,9_theo_38.wav,121.21212121212122
1116,4,theo,44,4_theo_44.wav,117.6470588235294
1117,7,yweweler,14,7_yweweler_14.wav,121.21212121212122
1118,2,nicolas,36,2_nicolas_36.wav,156.86274509803923
1119,2,jackson,49,2_jackson_49.wav,115.94202898550725
1120,9,theo,10,9_theo_10.wav,156.86274509803923
1121,6,jackson,14,6_jackson_14.wav,444.44444444444446
1122,6,nicolas,43,6_nicolas_43.wav,333.3333333333333
1123,7,yweweler,28,7_yweweler_28.wav,166.66666666666666
1124,2,yweweler,0,2_yweweler_0.wav,160.0
1125,0,yweweler,10,0_yweweler_10.wav,148.14814814814815
1126,3,theo,5,3_theo_5.wav,137.93103448275863
1127,3,theo,48,3_theo_48.wav,200.0
1128,8,nicolas,3,8_nicolas_3.wav,186.04651162790697
1129,8,jackson,4,8_jackson_4.wav,117.6470588235294
1130,2,yweweler,30,2_yweweler_30.wav,123.07692307692308
1131,2,yweweler,24,2_yweweler_24.wav,135.59322033898306
1132,5,yweweler,34,5_yweweler_34.wav,115.94202898550725
1133,5,yweweler,20,5_yweweler_20.wav,133.33333333333334
1134,2,yweweler,18,2_yweweler_18.wav,121.21212121212122
1135,4,nicolas,31,4_nicolas_31.wav,444.44444444444446
1136,4,nicolas,25,4_nicolas_25.wav,444.44444444444446
1137,4,yweweler,7,4_yweweler_7.wav,150.9433962264151
1138,8,nicolas,45,8_nicolas_45.wav,105.26315789473684
1139,8,jackson,12,8_jackson_12.wav,108.10810810810811
1140,1,theo,41,1_theo_41.wav,173.91304347826087
1141,4,nicolas,19,4_nicolas_19.wav,266.6666666666667
1142,0,jackson,13,0_jackson_13.wav,111.11111111111111
1143,0,nicolas,44,0_nicolas_44.wav,129.03225806451613
1144,3,yweweler,4,3_yweweler_4.wav,363.6363636363636
1145,6,theo,0,6_theo_0.wav,140.35087719298247
1146,1,yweweler,49,1_yweweler_49.wav,117.6470588235294
1147,8,theo,42,8_theo_42.wav,133.33333333333334
1148,7,nicolas,47,7_nicolas_47.wav,119.40298507462687
1149,7,jackson,10,7_jackson_10.wav,115.94202898550725
1150,7,jackson,38,7_jackson_38.wav,103.8961038961039
1151,8,yweweler,16,8_yweweler_16.wav,380.95238095238096
1152,3,nicolas,32,3_nicolas_32.wav,140.35087719298247
1153,5,theo,16,5_theo_16.wav,119.40298507462687
1154,3,nicolas,26,3_nicolas_26.wav,137.93103448275863
1155,2,theo,26,2_theo_26.wav,148.14814814814815
1156,2,theo,32,2_theo_32.wav,133.33333333333334
1157,2,theo,33,2_theo_33.wav,145.45454545454547
1158,2,theo,27,2_theo_27.wav,140.35087719298247
1159,3,nicolas,27,3_nicolas_27.wav,129.03225806451613
1160,8,yweweler,17,8_yweweler_17.wav,347.82608695652175
1161,7,jackson,39,7_jackson_39.wav,109.58904109589041
1162,5,theo,17,5_theo_17.wav,135.59322033898306
1163,3,nicolas,33,3_nicolas_33.wav,145.45454545454547
1164,8,theo,43,8_theo_43.wav,156.86274509803923
1165,7,jackson,11,7_jackson_11.wav,55.94405594405595
1166,7,nicolas,46,7_nicolas_46.wav,121.21212121212122
1167,6,theo,1,6_theo_1.wav,142.85714285714286
1168,3,yweweler,5,3_yweweler_5.wav,347.82608695652175
1169,1,yweweler,48,1_yweweler_48.wav,109.58904109589041
1170,4,nicolas,18,4_nicolas_18.wav,444.44444444444446
1171,1,theo,40,1_theo_40.wav,121.21212121212122
1172,0,nicolas,45,0_nicolas_45.wav,119.40298507462687
1173,0,jackson,12,0_jackson_12.wav,363.6363636363636
1174,4,yweweler,6,4_yweweler_6.wav,156.86274509803923
1175,8,jackson,13,8_jackson_13.wav,363.6363636363636
1176,8,nicolas,44,8_nicolas_44.wav,111.11111111111111
1177,4,nicolas,24,4_nicolas_24.wav,444.44444444444446
1178,4,nicolas,30,4_nicolas_30.wav,444.44444444444446
1179,2,yweweler,19,2_yweweler_19.wav,347.82608695652175
1180,5,yweweler,21,5_yweweler_21.wav,105.26315789473684
1181,5,yweweler,35,5_yweweler_35.wav,115.94202898550725
1182,2,yweweler,25,2_yweweler_25.wav,126.98412698412699
1183,2,yweweler,31,2_yweweler_31.wav,121.21212121212122
1184,8,jackson,5,8_jackson_5.wav,119.40298507462687
1185,3,theo,49,3_theo_49.wav,163.26530612244898
1186,8,nicolas,2,8_nicolas_2.wav,112.67605633802818
1187,3,theo,4,3_theo_4.wav,140.35087719298247
1188,0,yweweler,11,0_yweweler_11.wav,117.6470588235294
1189,2,yweweler,1,2_yweweler_1.wav,112.67605633802818
1190,7,yweweler,29,7_yweweler_29.wav,140.35087719298247
1191,2,jackson,48,2_jackson_48.wav,114.28571428571429
1192,6,nicolas,42,6_nicolas_42.wav,333.3333333333333
1193,6,jackson,15,6_jackson_15.wav,444.44444444444446
1194,9,theo,11,9_theo_11.wav,142.85714285714286
1195,7,yweweler,15,7_yweweler_15.wav,123.07692307692308
1196,4,theo,45,4_theo_45.wav,117.6470588235294
1197,9,theo,39,9_theo_39.wav,275.86206896551727
1198,2,nicolas,37,2_nicolas_37.wav,131.14754098360655
1199,2,nicolas,23,2_nicolas_23.wav,142.85714285714286
1200,0,yweweler,39,0_yweweler_39.wav,380.95238095238096
1201,6,jackson,29,6_jackson_29.wav,108.10810810810811
1202,5,nicolas,34,5_nicolas_34.wav,105.26315789473684
1203,5,nicolas,20,5_nicolas_20.wav,135.59322033898306
1204,5,yweweler,2,5_yweweler_2.wav,333.3333333333333
1205,9,nicolas,40,9_nicolas_40.wav,115.94202898550725
1206,9,jackson,17,9_jackson_17.wav,103.8961038961039
1207,0,theo,12,0_theo_12.wav,106.66666666666667
1208,1,jackson,16,1_jackson_16.wav,109.58904109589041
1209,1,nicolas,41,1_nicolas_41.wav,111.11111111111111
1210,7,theo,36,7_theo_36.wav,145.45454545454547
1211,4,yweweler,44,4_yweweler_44.wav,125.0
1212,7,theo,22,7_theo_22.wav,150.9433962264151
1213,3,yweweler,40,3_yweweler_40.wav,173.91304347826087
1214,7,theo,26,7_theo_26.wav,210.52631578947367
1215,4,yweweler,40,4_yweweler_40.wav,444.44444444444446
1216,7,theo,32,7_theo_32.wav,119.40298507462687
1217,3,yweweler,44,3_yweweler_44.wav,156.86274509803923
1218,5,nicolas,24,5_nicolas_24.wav,125.0
1219,5,nicolas,30,5_nicolas_30.wav,145.45454545454547
1220,1,nicolas,45,1_nicolas_45.wav,117.6470588235294
1221,1,jackson,12,1_jackson_12.wav,108.10810810810811
1222,0,theo,16,0_theo_16.wav,137.93103448275863
1223,5,nicolas,18,5_nicolas_18.wav,115.94202898550725
1224,9,jackson,13,9_jackson_13.wav,106.66666666666667
1225,9,nicolas,44,9_nicolas_44.wav,111.11111111111111
1226,5,yweweler,6,5_yweweler_6.wav,123.07692307692308
1227,9,theo,15,9_theo_15.wav,117.6470588235294
1228,6,jackson,11,6_jackson_11.wav,444.44444444444446
1229,6,nicolas,46,6_nicolas_46.wav,333.3333333333333
1230,7,yweweler,39,7_yweweler_39.wav,115.94202898550725
1231,2,yweweler,5,2_yweweler_5.wav,160.0
1232,0,yweweler,15,0_yweweler_15.wav,105.26315789473684
1233,9,theo,29,9_theo_29.wav,285.7142857142857
1234,9,nicolas,8,9_nicolas_8.wav,114.28571428571429
1235,2,nicolas,27,2_nicolas_27.wav,296.2962962962963
1236,2,nicolas,33,2_nicolas_33.wav,140.35087719298247
1237,0,yweweler,29,0_yweweler_29.wav,363.6363636363636
1238,4,theo,41,4_theo_41.wav,117.6470588235294
1239,7,yweweler,11,7_yweweler_11.wav,109.58904109589041
1240,6,jackson,39,6_jackson_39.wav,444.44444444444446
1241,8,jackson,1,8_jackson_1.wav,108.10810810810811
1242,8,theo,8,8_theo_8.wav,123.07692307692308
1243,3,theo,0,3_theo_0.wav,137.93103448275863
1244,8,nicolas,6,8_nicolas_6.wav,108.10810810810811
1245,5,yweweler,31,5_yweweler_31.wav,115.94202898550725
1246,6,theo,48,6_theo_48.wav,150.9433962264151
1247,5,yweweler,25,5_yweweler_25.wav,112.67605633802818
1248,2,yweweler,35,2_yweweler_35.wav,131.14754098360655
1249,2,yweweler,21,2_yweweler_21.wav,125.0
1250,5,yweweler,19,5_yweweler_19.wav,296.2962962962963
1251,8,nicolas,40,8_nicolas_40.wav,108.10810810810811
1252,8,jackson,17,8_jackson_17.wav,380.95238095238096
1253,4,yweweler,2,4_yweweler_2.wav,145.45454545454547
1254,0,jackson,16,0_jackson_16.wav,363.6363636363636
1255,0,nicolas,41,0_nicolas_41.wav,66.11570247933884
1256,1,theo,44,1_theo_44.wav,153.84615384615384
1257,4,nicolas,34,4_nicolas_34.wav,421.05263157894734
1258,4,nicolas,20,4_nicolas_20.wav,444.44444444444446
1259,3,nicolas,37,3_nicolas_37.wav,137.93103448275863
1260,6,yweweler,48,6_yweweler_48.wav,129.03225806451613
1261,5,theo,13,5_theo_13.wav,142.85714285714286
1262,8,yweweler,13,8_yweweler_13.wav,105.26315789473684
1263,7,jackson,29,7_jackson_29.wav,112.67605633802818
1264,3,nicolas,23,3_nicolas_23.wav,140.35087719298247
1265,3,yweweler,1,3_yweweler_1.wav,166.66666666666666
1266,6,theo,5,6_theo_5.wav,148.14814814814815
1267,7,nicolas,42,7_nicolas_42.wav,121.21212121212122
1268,7,jackson,15,7_jackson_15.wav,114.28571428571429
1269,3,jackson,48,3_jackson_48.wav,112.67605633802818
1270,8,theo,47,8_theo_47.wav,153.84615384615384
1271,2,theo,23,2_theo_23.wav,296.2962962962963
1272,2,theo,37,2_theo_37.wav,133.33333333333334
1273,2,theo,36,2_theo_36.wav,140.35087719298247
1274,2,theo,22,2_theo_22.wav,285.7142857142857
1275,7,jackson,14,7_jackson_14.wav,109.58904109589041
1276,7,nicolas,43,7_nicolas_43.wav,121.21212121212122
1277,8,theo,46,8_theo_46.wav,64.0
1278,3,jackson,49,3_jackson_49.wav,109.58904109589041
1279,6,theo,4,6_theo_4.wav,421.05263157894734
1280,3,yweweler,0,3_yweweler_0.wav,150.9433962264151
1281,7,jackson,28,7_jackson_28.wav,115.94202898550725
1282,3,nicolas,22,3_nicolas_22.wav,135.59322033898306
1283,5,theo,12,5_theo_12.wav,142.85714285714286
1284,6,yweweler,49,6_yweweler_49.wav,126.98412698412699
1285,3,nicolas,36,3_nicolas_36.wav,129.03225806451613
1286,8,yweweler,12,8_yweweler_12.wav,111.11111111111111
1287,4,nicolas,21,4_nicolas_21.wav,444.44444444444446
1288,4,nicolas,35,4_nicolas_35.wav,421.05263157894734
1289,0,nicolas,40,0_nicolas_40.wav,125.0
1290,0,jackson,17,0_jackson_17.wav,363.6363636363636
1291,1,theo,45,1_theo_45.wav,121.21212121212122
1292,8,jackson,16,8_jackson_16.wav,115.94202898550725
1293,8,nicolas,41,8_nicolas_41.wav,105.26315789473684
1294,4,yweweler,3,4_yweweler_3.wav,160.0
1295,5,yweweler,18,5_yweweler_18.wav,296.2962962962963
1296,2,yweweler,20,2_yweweler_20.wav,117.6470588235294
1297,2,yweweler,34,2_yweweler_34.wav,121.21212121212122
1298,5,yweweler,24,5_yweweler_24.wav,126.98412698412699
1299,6,theo,49,6_theo_49.wav,421.05263157894734
1300,5,yweweler,30,5_yweweler_30.wav,131.14754098360655
1301,8,nicolas,7,8_nicolas_7.wav,63.492063492063494
1302,3,theo,1,3_theo_1.wav,177.77777777777777
1303,8,theo,9,8_theo_9.wav,140.35087719298247
1304,8,jackson,0,8_jackson_0.wav,108.10810810810811
1305,2,nicolas,32,2_nicolas_32.wav,137.93103448275863
1306,6,jackson,38,6_jackson_38.wav,444.44444444444446
1307,7,yweweler,10,7_yweweler_10.wav,160.0
1308,4,theo,40,4_theo_40.wav,129.03225806451613
1309,0,yweweler,28,0_yweweler_28.wav,363.6363636363636
1310,9,theo,28,9_theo_28.wav,296.2962962962963
1311,9,nicolas,9,9_nicolas_9.wav,115.94202898550725
1312,2,nicolas,26,2_nicolas_26.wav,275.86206896551727
1313,0,yweweler,14,0_yweweler_14.wav,106.66666666666667
1314,2,yweweler,4,2_yweweler_4.wav,363.6363636363636
1315,7,yweweler,38,7_yweweler_38.wav,114.28571428571429
1316,6,nicolas,47,6_nicolas_47.wav,296.2962962962963
1317,6,jackson,10,6_jackson_10.wav,444.44444444444446
1318,9,theo,14,9_theo_14.wav,123.07692307692308
1319,9,nicolas,45,9_nicolas_45.wav,114.28571428571429
1320,9,jackson,12,9_jackson_12.wav,100.0
1321,5,yweweler,7,5_yweweler_7.wav,156.86274509803923
1322,0,theo,17,0_theo_17.wav,133.33333333333334
1323,1,jackson,13,1_jackson_13.wav,112.67605633802818
1324,1,nicolas,44,1_nicolas_44.wav,119.40298507462687
1325,5,nicolas,19,5_nicolas_19.wav,250.0
1326,5,nicolas,31,5_nicolas_31.wav,150.9433962264151
1327,5,nicolas,25,5_nicolas_25.wav,71.42857142857143
1328,3,yweweler,45,3_yweweler_45.wav,160.0
1329,7,theo,33,7_theo_33.wav,125.0
1330,7,theo,27,7_theo_27.wav,205.12820512820514
1331,4,yweweler,41,4_yweweler_41.wav,129.03225806451613
1332,7,theo,31,7_theo_31.wav,163.26530612244898
1333,4,yweweler,43,4_yweweler_43.wav,121.21212121212122
1334,7,theo,25,7_theo_25.wav,186.04651162790697
1335,3,yweweler,47,3_yweweler_47.wav,85.1063829787234
1336,7,theo,19,7_theo_19.wav,119.40298507462687
1337,1,jackson,39,1_jackson_39.wav,111.11111111111111
1338,5,nicolas,33,5_nicolas_33.wav,114.28571428571429
1339,9,jackson,38,9_jackson_38.wav,111.11111111111111
1340,5,nicolas,27,5_nicolas_27.wav,137.93103448275863
1341,0,theo,29,0_theo_29.wav,131.14754098360655
1342,5,yweweler,5,5_yweweler_5.wav,156.86274509803923
1343,9,jackson,10,9_jackson_10.wav,105.26315789473684
1344,9,nicolas,47,9_nicolas_47.wav,112.67605633802818
1345,0,theo,15,0_theo_15.wav,145.45454545454547
1346,1,nicolas,46,1_nicolas_46.wav,115.94202898550725
1347,1,jackson,11,1_jackson_11.wav,102.56410256410257
1348,2,yweweler,6,2_yweweler_6.wav,347.82608695652175
1349,0,yweweler,16,0_yweweler_16.wav,117.6470588235294
1350,2,nicolas,18,2_nicolas_18.wav,296.2962962962963
1351,9,theo,16,9_theo_16.wav,123.07692307692308
1352,6,jackson,12,6_jackson_12.wav,444.44444444444446
1353,6,nicolas,45,6_nicolas_45.wav,347.82608695652175
1354,4,theo,42,4_theo_42.wav,145.45454545454547
1355,7,yweweler,12,7_yweweler_12.wav,112.67605633802818
1356,2,nicolas,30,2_nicolas_30.wav,145.45454545454547
1357,9,yweweler,49,9_yweweler_49.wav,117.6470588235294
1358,2,nicolas,24,2_nicolas_24.wav,140.35087719298247
1359,8,jackson,2,8_jackson_2.wav,347.82608695652175
1360,8,nicolas,5,8_nicolas_5.wav,126.98412698412699
1361,3,theo,3,3_theo_3.wav,140.35087719298247
1362,5,yweweler,26,5_yweweler_26.wav,111.11111111111111
1363,5,yweweler,32,5_yweweler_32.wav,160.0
1364,2,yweweler,22,2_yweweler_22.wav,142.85714285714286
1365,2,yweweler,36,2_yweweler_36.wav,65.04065040650407
1366,1,theo,47,1_theo_47.wav,163.26530612244898
1367,4,jackson,48,4_jackson_48.wav,112.67605633802818
1368,0,jackson,15,0_jackson_15.wav,112.67605633802818
1369,0,nicolas,42,0_nicolas_42.wav,131.14754098360655
1370,4,yweweler,1,4_yweweler_1.wav,421.05263157894734
1371,8,nicolas,43,8_nicolas_43.wav,106.66666666666667
1372,8,jackson,14,8_jackson_14.wav,114.28571428571429
1373,4,nicolas,23,4_nicolas_23.wav,444.44444444444446
1374,0,jackson,29,0_jackson_29.wav,102.56410256410257
1375,5,theo,8,5_theo_8.wav,111.11111111111111
1376,4,nicolas,37,4_nicolas_37.wav,444.44444444444446
1377,8,jackson,28,8_jackson_28.wav,106.66666666666667
1378,3,nicolas,20,3_nicolas_20.wav,173.91304347826087
1379,8,yweweler,10,8_yweweler_10.wav,363.6363636363636
1380,3,nicolas,34,3_nicolas_34.wav,133.33333333333334
1381,5,theo,10,5_theo_10.wav,145.45454545454547
1382,5,theo,38,5_theo_38.wav,109.58904109589041
1383,8,theo,44,8_theo_44.wav,137.93103448275863
1384,7,nicolas,41,7_nicolas_41.wav,444.44444444444446
1385,7,jackson,16,7_jackson_16.wav,112.67605633802818
1386,8,yweweler,38,8_yweweler_38.wav,166.66666666666666
1387,3,yweweler,2,3_yweweler_2.wav,173.91304347826087
1388,6,theo,6,6_theo_6.wav,133.33333333333334
1389,2,theo,34,2_theo_34.wav,156.86274509803923
1390,2,theo,20,2_theo_20.wav,200.0
1391,2,theo,21,2_theo_21.wav,210.52631578947367
1392,2,theo,35,2_theo_35.wav,133.33333333333334
1393,6,theo,7,6_theo_7.wav,133.33333333333334
1394,3,yweweler,3,3_yweweler_3.wav,320.0
1395,8,theo,45,8_theo_45.wav,137.93103448275863
1396,5,theo,39,5_theo_39.wav,126.98412698412699
1397,8,yweweler,39,8_yweweler_39.wav,119.40298507462687
1398,7,jackson,17,7_jackson_17.wav,111.11111111111111
1399,7,nicolas,40,7_nicolas_40.wav,421.05263157894734
1400,8,yweweler,11,8_yweweler_11.wav,363.6363636363636
1401,5,theo,11,5_theo_11.wav,105.26315789473684
1402,3,nicolas,35,3_nicolas_35.wav,137.93103448275863
1403,3,nicolas,21,3_nicolas_21.wav,150.9433962264151
1404,8,jackson,29,8_jackson_29.wav,108.10810810810811
1405,4,nicolas,36,4_nicolas_36.wav,74.76635514018692
1406,4,nicolas,22,4_nicolas_22.wav,135.59322033898306
1407,0,jackson,28,0_jackson_28.wav,54.794520547945204
1408,5,theo,9,5_theo_9.wav,150.9433962264151
1409,4,yweweler,0,4_yweweler_0.wav,421.05263157894734
1410,8,jackson,15,8_jackson_15.wav,114.28571428571429
1411,8,nicolas,42,8_nicolas_42.wav,105.26315789473684
1412,4,jackson,49,4_jackson_49.wav,114.28571428571429
1413,1,theo,46,1_theo_46.wav,150.9433962264151
1414,0,nicolas,43,0_nicolas_43.wav,126.98412698412699
1415,0,jackson,14,0_jackson_14.wav,347.82608695652175
1416,2,yweweler,37,2_yweweler_37.wav,170.2127659574468
1417,2,yweweler,23,2_yweweler_23.wav,160.0
1418,5,yweweler,33,5_yweweler_33.wav,123.07692307692308
1419,5,yweweler,27,5_yweweler_27.wav,114.28571428571429
1420,3,theo,2,3_theo_2.wav,140.35087719298247
1421,8,nicolas,4,8_nicolas_4.wav,258.06451612903226
1422,8,jackson,3,8_jackson_3.wav,347.82608695652175
